block,timestamp,trader,listingId,tradeType,amount,totalCost,OpenClose,baseIv,callDelta,price,putDelta,skew,vega,netDelta,netStdVega,txHash,strike,expiry,tradeIv,tau
6244623,1650639796,0x2D84a7364d4e8D96bB4e403a0875BA26C455f04f,165,SHORT_CALL,394.27,897.7492101783366,Open,1.0098849966249999,0.29365125924698,100.39235000000001,-0.70634874075302,1.082215496625,0.09698702833582533,437.72912735671883,-155.53742863330675,0x47ffd8ac7061eafbfd1f8729075669e0ec0239b8fe32c8483064fc7762f97eb8,110,1651219200,1.0929131931566607,579404
6245978,1650641136,0x6E81417b312917305d12F76Fa3B6bd66FfAA75e7,165,SHORT_CALL,22.0,51.934409867987064,Open,1.0096099966249998,0.30088224202797,100.72027603000001,-0.6991177579720299,1.081940496625,0.09827809599656562,420.82176301825683,-159.53642651881432,0x060340d93779451d193b32fb8dbf0fb6d5cdc3a06738975f332687ed5ca2f4e1,110,1651219200,1.0923379411460168,578064
6246477,1650641875,0x2a0DF2e096D378d3D4149539f4eFF1A0A748af92,165,SHORT_CALL,3.0,7.235358038057487,Open,1.009572496625,0.29511552752396,100.48,-0.7048844724760399,1.081902996625,0.0971202423653059,428.26793643951135,-158.15496632099098,0xac129a63634956152e42fc033771e2063ad435e0ecd3e7990034288354faae85,110,1651219200,1.0922595094087701,577325
6246694,1650642147,0x3aF1f5E855b50D4B2D02FFa657D503349C2a0903,165,SHORT_PUT,40.0,464.35849969500805,Open,1.009072496625,0.29483276244941,100.48,-0.70516723755059,1.0814029966249998,0.09705448124202617,456.884001982212,-161.94193922907706,0x149720bfeb49647f288b60bd9b68e9b6e88aec4f8dd9d289fd2af7e0e2db6112,110,1651219200,1.091214021662145,577053
6251877,1650649815,0x33016D00cCEe33F9f095B43f66Df3aB628358E89,169,LONG_PUT,1.0,20.549662642935797,Open,1.009084996625,0.12131886969823,100.75346001000001,-0.87868113030177,1.0405,0.05648788432783383,490.8282595762412,-176.68630365116064,0x72bb0778eb52543a359f6c99b83f315df7b756451fef63470ea73ec86a5fdaf7,120,1651219200,1.0499529389883124,569385
6252089,1650650347,0x49C1CC75c47a1c289AA25cD189d95bEb609A89F3,169,LONG_PUT,10.0,210.1966114493712,Open,1.0092099966249999,0.11397782688604,100.23,-0.8860221731139599,1.040625,0.05374010873311354,481.674396132614,-176.25881358761833,0xb2647c17ebe45039cf303361519e22e087572554101ecfd9e3888c8e6c796e3f,120,1651219200,1.0502091527378905,568853
6266711,1650673795,0x568CF6e9D53e1e8708C2c0D4DF23cF735DFbAB3e,169,LONG_PUT,2.0,41.08723274759187,Open,1.0092349966249998,0.11491293967139,100.69321191,-0.8850870603286101,1.04065,0.053172498428884725,430.5456548340614,-168.6230172644038,0x396da334f265fa26f8b37d8c8cbcba438db771cc34b45f77bcb7b6bd67921566,120,1651219200,1.0502603992378061,545405
6272475,1650681825,0x6c7286c5AB525ccD92c134c0dCDfDdfcA018B048,169,LONG_PUT,10.0,212.37968980237622,Open,1.009359996625,0.10248255794044,99.90798987,-0.89751744205956,1.040775,0.048227883136618147,439.3121516184997,-166.91785698985146,0x502cabef9f1274a513f7764efd06899fbeef52764df7d90dabeb3f45f7cde9de,120,1651219200,1.0505166504873844,537375
6276215,1650687185,0x67593A4F0c1e290eaE66459eE160A82945a5886f,165,LONG_CALL,1.0,2.3840455893326924,Open,1.009372496625,0.27525047091176996,100.06,-0.72474952908823,1.081415496625,0.08980721329424209,448.52289559385093,-163.93620477300772,0x87f43ce0e083817139d170189a30fedb0b2f403571716712e489ea952cfc7f41,110,1651219200,1.0915510597173406,532015
6285406,1650698509,0xf21B5F30bE37d0004eBaFCA765E98C87Ce6abED7,165,LONG_CALL,3.0,7.967407363975372,Open,1.0094099966249999,0.28804421582331,100.70539000000001,-0.71195578417669,1.081452996625,0.09140075020429862,434.82720444131274,-176.63074065922993,0xb653e6e6a0082540be8564976da8eae38da07ab41295fe9eadf5ea942e834e5d,110,1651219200,1.0916294656733372,520691
6286761,1650700372,0x3a14AF457029C95F5E02D2c2eAB3d98d43189aFF,165,LONG_CALL,1.0,2.783128651435402,Open,1.0094224966249998,0.29962816341375004,101.19841,-0.70037183658625,1.081465496625,0.09337208337571688,399.632276036804,-161.20815976702718,0x9511edf610d6934fe458b085355b07438651894e9370e216b10e571badecec6e,110,1651219200,1.0916556016170027,518828
6286828,1650700477,0x3a14AF457029C95F5E02D2c2eAB3d98d43189aFF,165,LONG_CALL,1.0,2.228188957110351,Close,1.0094099966249999,0.29959921469558004,101.19841,-0.70040078530442,1.081452996625,0.09335854676170419,399.37560083127835,-161.28144676034054,0x73f663bbcea2f34579d388aec8edebc3aae2135e3383cd25a78b2b450a523cc2,110,1651219200,1.0916294656733372,518723
6289431,1650703407,0xfc74b29EAE680aCDd26B864316768d12102c9936,165,SHORT_CALL,1.0,2.343796867141921,Open,1.009397496625,0.30985142717656,101.64,-0.69014857282344,1.081440496625,0.09491057863155701,383.8539238452255,-163.67920056523351,0xaabd15dd9a1c8d1f2290271f856eb4b630afe980ae7109178cea7e3a5afac02e,110,1651219200,1.0916033300421717,515793
